Product_ID,Product_Name,Price,Price_comparrison,Category,Benefits
58918395,Kẹo dẻo đa Vitamin thiết yếu cho bé - L’il Critters Gummy Vites 300 viên mẫu mới,480000,None,Các sản phẩm dinh dưỡng cho bé khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
42348129,BỘ 2 LON SỮA BỘT VINAMILK CANXIPRO 400G,380000,None,Sữa bột chức năng cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
106548607,Đồ Chơi Gỗ Thông Minh- Đồ Chơi Hộp Thả Hình Kết Hợp Đập Bóng Vui Nhộn Cho Bé,129000,None,Xếp khối,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
1525277,Trò Chơi Boardgames Mèo Nổ (Dành Cho Người Lớn),80000,None,Bộ boardgame,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
205246029,Mẫu Mới - Combo 2 Gói Tã dán Sunmate L18 +2 (20 Miếng) (Mẫu Mới Của Sunmate ML18) - Tã người lớn Sunmate- Date Mới,263200,None,Tã dán cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
55411331,Tã/Bỉm dán Moony Natural Size S- 58 miếng( bé 4- 8kg),267900,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
24724062,BỘT ĂN DẶM RIDIELAC GOLD GẠO SỮA - HỘP THIẾC 350G,80000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
16862593,Bài Tarot - Bài Bói The Rider Tarot Deck (kèm túi),65500,None,Tarrots,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
130829348,Xe Chòi Chân Kết Hợp Bàn Đạp Cho Bé Siêu Xinh Peaflo,290000,None,Xe chòi chân,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
272103774,"Sữa dành cho người tiểu đường Glucerna Úc Bổ sung dinh dưỡng, cân bằng đường huyết, tạo sức khỏe tim, tiêu hóa, tăng sức khỏe chung - OZ Slim Store",2260000,None,Sữa bột chức năng cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
263986519,"Bột Lysine giúp bé tăng chiều cap Bio Island Starter 150g của Úc giúp bé phát triển toàn diện, cao lớn, khỏe mạnh",503430,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
187008608,Bàn chải tưa lưỡi BEBU silicon hình ngón tay,69000,None,Nước rơ lưỡi và dụng cụ rơ lưỡi cho bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274146129,Bộ 4 Sữa Tắm Gội Trẻ Em Lactacyd Baby Gentle Care Bảo Vệ Dịu Nhẹ Cho Làn Da Nhạy Cảm 500ml,658000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
180396538,"Đai địu vải 4 tư thế có đỡ cổ cho bé sơ sinh, trẻ em 36 tháng tuổi ngồi xe máy an toàn - MySun",255000,None,Địu,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
23067495,SỮA BỘT VINAMILK OPTIMUM MAMA GOLD- HỘP THIẾC 400G,205000,None,Sữa bột cho mẹ bầu,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273532054,Sữa bột Complete lon 850g - Phòng ngừa & Phục hồi nhanh - Varna,652000,None,Sữa bột chức năng cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
205009077,BOBBY TẢ QUẦN XXXL22 TẶNG THÊM 4 MIẾNG,217300,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
53391811,Sữa phát triển chiều cao Asumiru Nhật Bản 180g ( cho bé 3-16 tuổi ),891000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
1030577,Khăn Khô Đa Năng Mamamy Không Chứa Huỳnh Quang Mm0914 (180 Tờ),72600,Giá từ 75.000 ₫,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
11341356,Sữa Bột Vinamilk Dielac Alpha 1 - Hộp Thiếc 900g,245000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
248394998,"Đồ chơi xe ô tô phòng chống dịch bệnh, khử khuẩn bảo vệ môi trường phun được nước có nhạc và đèn",125000,None,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
55461311,Tinh dầu tràm Huế Kim Vui 125ml - Tinh dầu dùng cho trẻ sơ sinh,190000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
22731082,COMBO 48 HỘP SỮA BỘT PHA SẴN DIELAC ALPHA GOLD IQ (110ML),385000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
252084087,Thảm Xốp Ghép lót sàn 30x30 cm Korea miếng dày tấm trải sàn cho bé vân gỗ gấp gọn xpe,5151,None,Thảm nằm chơi,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
4879479,Đồ Chơi Xếp Hình Cho Bé Mầm Non Sato 72 Chi Tiết,104000,Giá từ 162.000 ₫,"Lắp ghép, Xếp hình","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
15356110,Thùng 48 Hộp Sữa Bột Pha Sẵn Vinamilk Optimum Gold 180ml,590000,Giá từ 710.000 ₫,Sữa công thức pha sẵn cho bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
88808930,Địu 4 Tư Thế Aprica Pitta Cho Bé Từ 0-36 Tháng,1366000,Giá từ 1.490.000 ₫,Địu,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
19903853,Bộ Động Vật Cân Bằng Đầu Tiên Của Bé Lego Duplo,555000,None,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
191621159,"Đồ Chơi Cát Ma Thuật Mideer Magic Sand Play Set Dành Cho Bé 3 Tuổi, Đồ Chơi Cảm Giác Cho Bé",168000,None,Cát nặn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273588078,Đồ Chơi Mô Hình Pop Mart The Wonderful Time With Sanrio (Mẫu Bên Trong Là Ngẫu Nhiên),240000,None,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273714206,Combo 2 Sữa bột Modilac Expert Riz 3 800g,2380000,None,Sữa cho bé trên 24 tháng,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
70340831,Sữa Bột Vitadairy COLOSBABY BIO GOLD 1+ 800g,475000,Giá từ 510.000 ₫,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274756690,Tã dán em bé Siêu khô thoáng gói Super Jumbo Unidry G6X size M-76 miếng,240000,None,Tã dán,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
140573027,Đồ Chơi Giáo Dục Myndtoys - Thẻ Học Chữ Cái và Số Đếm (My Encyclopedia) Dành Cho Các Bé Trên 4 Tuổi,76000,None,Thẻ flash card,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273818397,Combo 2 Tã quần UniDry Siêu khô thoáng gói Jumbo mới size L,553000,None,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
151522406,LEGO Super Heroes 76203 Chiến giáp Người Sắt (130 chi tiết),299000,None,"Lắp ghép, Xếp hình","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
260920198,Tã Người Già Caryn Loại Dán Size XL 10 Miếng Vòng Hông 86 Đến 135 Cm - Tã Dán Caryn Người Già Size Đại XL10,125300,None,Tã dán cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
181462698,Gặm nướu tròn Richell Nhật Bản | Baby,149000,None,Ngậm nướu,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
161020504,(Loại Chuẩn) Đai Địu 04 Tư Thế KhoNCC Hàng Chính Hãng - Tiện Lợi Cho Bé Sơ Sinh Đến 30 Tháng Tuổi - Đỡ Mỏi - Bảo Vệ Đầu Cổ - KPD-DAI4-545 (Nhiều màu),129000,None,Địu,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
87624545,Bỉm - Tã quần Moony Blue size L Girl 44 miếng (Cho bé 9~14kg),284500,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
34947532,SỮA BỘT OPTIMUM GOLD 1 HỘP THIẾT 900G (VINAMILK),455000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
252105964,Đồ Chơi Xếp Hình Nam Châm 64 Chi Tiết Freeship Nam Châm Xếp Hình Thông Minh - Đồ Chơi Giáo Dục Cho Bé - Đồ Chơi Trẻ Em HT SYS,188000,None,"Lắp ghép, Xếp hình","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
413234,Sữa Bầu Enfamama A+ (400g) - Hương Choco,290098,Giá từ 249.000 ₫,Sữa bột cho mẹ bầu,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
52263030,Đồ Chơi Gỗ Bàn Bi Lắc Đồ Chơi Vận Động Cho Bé ,350000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
42347080,BỘ 2 LON SỮA BỘT VINAMILK CANXIPRO 900G,805000,Giá từ 740.000 ₫,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
48329565,FITOBIMBI FERRO C – SIRO THẢO DƯỢC CHUẨN HÓA CHÂU ÂU BỔ SUNG SẮT VÀ KẼM CHO TRẺ (200ML),329000,Giá từ 335.000 ₫,Bổ sung sắt cho bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
263058986,Combo 2 gói tã/bỉm quần Molfix Thiên Nhiên Super Jumbo size XXL56+8 Vaca Baby House,530000,None,Tã quần,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
76283100,"Tuyển tập xe đồ chơi mô hình ô tô kim loại KAVY chạy cót có led phát sáng, nhiều loại mẫu  (màu ngẫu nhiên)",78000,None,Xe mô hình,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
173521346,Thùng 48 hộp Sữa bột pha sẵn GrowPLUS+ Vàng - Sữa non tăng đề kháng (180ml/hộp),635000,None,Sữa công thức pha sẵn cho bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
196480499,Đồ chơi nhập vai BOWA 8252 – Bộ trang điểm 37 món,209000,None,Hướng nghiệp nhập vai,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
271955532,"Sữa bột ensure ÚC hương vanilla hộp 850g giúp hồi phục sức khỏe cho người gầy yếu, người suy dinh dưỡng",1150000,None,Sữa bột chức năng cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
103264981,Đồ chơi gỗ Đường luồn lý thú | Winwintoys 65072 | Rèn luyện sự khéo léo và kiên nhẫn | Đạt tiêu chuẩn CE và TCVN,336000,None,Đồ chơi gỗ - Khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
165220829,Bộ dụng cụ lấy ráy tai có đèn thông minh 10 món chuyên nghiệp HBH,99000,None,Bông tắm cho bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
158209812,Núm ty Philips AVENT Classic - Chọn số,92000,None,Núm ti,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
197656014,Bình sữa Pigeon nhựa PPSU Plus thế hệ III phiên bản Nhật hình Gấu 160ml/240ml,393000,None,Bình sữa,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
7250239,Chất Thông Cống Siêu Mạnh SiFa (1.6kg),85000,Giá từ 82.000 ₫,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
124209061,Tã/bỉm quần Molfix Thiên nhiên Super Jumbo L (9kg - 13kg) - Gói 54+8 miếng,175000,None,Tã quần,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
272620449,Tã/bỉm dán Merries size XL - 40 miếng (dành cho bé từ 12 - 20kg),339000,None,Tã dán,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
216336133,Đồ Chơi Cắt Giấy Thủ Công Tạo Hình Sáng Tạo 03 Cấp Độ - Mideer Lets Cut Paper cho Bé 3 4 5 Tuổi,105000,None,Đồ chơi giấy thủ công,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
14176295,Nón Gội Đầu An Toàn Cho Bé Ku.Ku Duckbill KU1098,69000,Giá từ 119.000 ₫,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
176937785,"Chổi cọ bình và núm ty Medela - 2 đầu cọ bình và núm ty riêng biệt, có đế dựng thẳng",195000,None,Cọ rửa bình sữa,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275262664,Hộp Quà Búp Bê Sweet Days Đáng Yêu Cho Bé,190000,None,Búp bê,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275326350,Thú nhồi bông capybara hồng đeo balo dễ thương - Size từ 35cm đến 55cm - Móc khoá gấu bông Capybara,232000,None,Thú bông,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
48324771,FITOBIMBI APPETITO – SIRO ĂN NGON 3 TÁC ĐỘNG TỪ THẢO DƯỢC CHUẨN HÓA CHÂU ÂU(200ML),334000,Giá từ 340.000 ₫,Các sản phẩm dinh dưỡng cho bé khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
537762,Khăn Giấy Ướt Cao Cấp Yuniku Maxcool 90 Tờ - Màu Hồng,25000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
55208639,"Đồ chơi lắp ghép,xếp hình Qman 4801: Phòng của bé gái",199000,None,"Lắp ghép, Xếp hình","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
191505238,Đồ chơi lắp ráp xếp hình Qman 2615 - Ngôi nhà ngắm cảnh (405 mảnh ghép),269000,None,"Lắp ghép, Xếp hình","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274679162,Lon Similac 4 900g (Dành cho trẻ 2-6 tuỗi) -  tặng Máy đọc thẻ,547560,None,Sữa cho bé trên 24 tháng,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
254148799,Sách Vải ZicZac Đa Tương Tác Kiêm Đồ Chơi Quây Cũi Kích Thích Thị Giác Cho Trẻ Sơ Sinh - Lalala Baby,199000,None,Sách vải,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
40715509,Sữa Lean Max Hope Dùng Để Bổ Sung Dinh Dưỡng Cho Người Ung Thư,640000,None,Sữa bột chức năng cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
74891873,"Bộ đồ chơi lắp ghép đường ray tàu cao tốc KAVY gồm nhiều chi tiết như hầm chui, cầu vượt, nhà cửa, biển báo..",645000,None,"Lắp ghép, Xếp hình","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
51983041,Tã quần Moony size L 44 + 6 (50 miếng),282900,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
58767957,Miếng lót siêu thấm Bobby Newborn 1 - 108 miếng,139000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
127290392,Vali Đất Nặn Đất Sét 24 Màu Kèm Dụng Cụ Nặn Và Khuôn Deli - Chất Liệu An Toàn Phù Hợp Cho Bé Sáng Tạo - 7021,119000,None,Bột nặn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
161983629,Bình  sữa Mô phòng tự nhiên Philips Avent dung tích 260ml cho bé từ 1 tháng tuổi (họa tiết Hippo/Flamingo),315000,None,None,['None']
48877200,"Khăn giấy khô Fudo® TISSUEPack™ từ tre không bụi vụn, không tẩy trắng - Thùng 20 gói/130 tờ - 03 lớp siêu thấm",380000,None,Khăn ăn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
260920194,Tã Dán Người Lớn Caryn L 40 Miếng Vòng Hông 68 đến 122 Cm - Tã Dán Người Hạn Chế Đi Lại Size L40 | ML40 | ML 40 Caryn,371900,None,Tã dán cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273235757,"Sữa dành cho người tiểu đường Glucerna Úc Bổ sung dinh dưỡng, cân bằng đường huyết, tạo sức khỏe tim, tăng sức khỏe chung - QuaTangMe Extaste",997000,None,Sữa bột chức năng cho người lớn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
270687740,[DATE T2/25] Sữa dê Kabrita số 1 cho trẻ từ 0-12 tháng - Lon 400g,429000,None,Sữa cho bé dưới 24 tháng ,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
271477143,Lồng Đèn Trung Thu Gỗ Mộc Màu : Đèn Lân Sao - Bách Mộc 09 (Có Kèm Pin),72000,None,Đồ chơi vẽ,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
201852728,"500gr Cát Động Lực Tạo Hình Nhiều Màu Deli - Cát Dẻo Vi Sinh Dễ Tạo Hình, An Toàn, Không Dính Tay - Đồ Chơi Giáo Dục Cho Bé Thoả Sức Sáng Tạo - 67868",35000,None,Cát nặn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
262905626,"Xe trượt Scooter cho bé, có 5 nấc chỉnh độ cao, bánh chống truợt phát sáng cơ,cho bé từ 3-15 tuổi",635000,None,Xe scooter,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
249051113,"NÔI CŨI GỖ , Giường ngủ cho bé đa năng 6 chế độ có thể kéo dài thành giường 1m6",2099000,None,Đồ Chơi - Mẹ & Bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
125785229,"Quần chíp bé gái, set 5 chiếc quần lót bé gái Kháng Khuẩn hàng xuất Hàn Quốc dành cho bé từ 3-10 tuổi 100% Cotton",169000,None,Đồ lót & Đồ ngủ bé gái,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày']"
97320850,Khăn lau mặt dùng 1 lần Likado cho trẻ em và ngưới lớn kt 20*20cm( 1 cuộn 50 khăn),27000,None,Khăn giấy ướt cho bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
200723528,Bình ống hút TLI Richell Nhật Bản - bước 2 | Baby,273927,None,"Bình uống, Bình đựng nước","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
82457877,[COMBO 3 BỊCH] Bỉm quần Kibie - Tã quần Hàn Quốc size XXL,810000,None,Tã quần,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
